conv_id	utterance_idx	context	prompt	translated_prompt	speaker_idx	utterance	translated_utterance	selfeval	tags			
hit:1844_conv:3689	1	joyful	Once I had a difficult pregnancy. After the baby was born and both he and I were healthy and safe_comma_ I was so grateful.	ذات مرة كان لدي حمل صعب. بعد ولادة الطفل وكنت أنا وأنا بصحة جيدة وآمنة ، كنت ممتنًا للغاية.	342	When I was pregnant with my second child_comma_ I had a really difficult pregnancy. My midwife wasn't sure either of us would make it.	أوه! يسعدني أن أسمع أنك تمكنت من تجنب الاصطدام.	5|5|5_5|5|5				
hit:1844_conv:3689	2	joyful	Once I had a difficult pregnancy. After the baby was born and both he and I were healthy and safe_comma_ I was so grateful.	ذات مرة كان لدي حمل صعب. بعد ولادة الطفل وكنت أنا وأنا بصحة جيدة وآمنة ، كنت ممتنًا للغاية.	277	Oh no!  It seems as though everything turned our OK_comma_ right?  I am sure you were strong!	لن يتعلم الناس أبدًا عدم السرعة	5|5|5_5|5|5				
hit:1844_conv:3689	3	joyful	Once I had a difficult pregnancy. After the baby was born and both he and I were healthy and safe_comma_ I was so grateful.	كادت هذه السيارة تصدمني برأسي أثناء قيادتي على الطريق السريع بسرعة متوسطة	342	Yes_comma_ in the end we both survived. He was a beautiful healthy boy and was born on a beautiful sunny afternoon.	لا يقدّر الشباب أبدًا خطر السرعة.	5|5|5_5|5|5				
hit:1844_conv:3689	4	joyful	Once I had a difficult pregnancy. After the baby was born and both he and I were healthy and safe_comma_ I was so grateful.	كادت هذه السيارة تصدمني برأسي أثناء قيادتي على الطريق السريع بسرعة متوسطة	277	That is great!  It was all worth it in the end.	أنا متوترة من الذهاب إلى عيادة طبيب الأسنان اليوم.	5|5|5_5|5|5				
hit:1859_conv:3719	1	joyful	i just bought my first house	لقد اشتريت منزلي الأول للتو	271	first time home owner here_comma_ so proud	أنا أعرف كيف تشعر. لدي أشقاء كذلك. إنها مهمة للغاية وتعطي معنى للحياة.	5|4|5_5|5|5				
hit:1859_conv:3719	2	joyful	i just bought my first house	لقد اشتريت منزلي الأول للتو	10	I am aspriing to be one_comma_ congrats!	إنهم يفعلون ذلك حقًا ، أنا سعيد جدًا بمداعبتهم	5|4|5_5|5|5				
hit:1859_conv:3719	3	joyful	i just bought my first house	أشعر بالعاطفة تجاه إخوتي ، فهم مهمون جدًا بالنسبة لي	271	are you a homeowner	هذا موقف رائع ونظرة!	5|4|5_5|5|5				
hit:1859_conv:3719	4	joyful	i just bought my first house	أشعر بالعاطفة تجاه إخوتي ، فهم مهمون جدًا بالنسبة لي	10	not yet_comma_ I am still young	لقد ماتت قطتي البالغة من العمر 15 عامًا. أشعر بالفراغ الشديد وسقوطي في المقالب بدونه.	5|4|5_5|5|5				
hit:1860_conv:3721	1	sad	My 15 year old cat just passed away.  I feel so empty and down in the dumps without him.	لقد ماتت قطتي البالغة من العمر 15 عامًا. أشعر بالفراغ الشديد وسقوطي في المقالب بدونه.	277	My 15 year old cat just passed away. I feel so empty and down in the dumps without him.	لقد كنت هناك ، يمكن أن يكون الشعور بالوحدة أمرًا مزعجًا حقًا. يبدو أنك تعمل بشكل أفضل على الرغم من ذلك :)	4|4|5_5|5|5				
hit:1860_conv:3721	2	sad	My 15 year old cat just passed away.  I feel so empty and down in the dumps without him.	لقد ماتت قطتي البالغة من العمر 15 عامًا. أشعر بالفراغ الشديد وسقوطي في المقالب بدونه.	10	I am so sorry to hear that!	أنا سعيد للغاية	4|4|5_5|5|5				
hit:1860_conv:3721	3	sad	My 15 year old cat just passed away.  I feel so empty and down in the dumps without him.	قبل أن أقابل صديقتي وأصدقائي كنت أشعر بالوحدة الشديدة ، لم يكن ذلك وقتًا ممتعًا	277	I can't get over bad I feel.	أنا سعيد لسماع ذلك. إنه لأمر رائع أن تجد شخصًا ما.	4|4|5_5|5|5				
hit:1860_conv:3721	4	sad	My 15 year old cat just passed away.  I feel so empty and down in the dumps without him.	قبل أن أقابل صديقتي وأصدقائي كنت أشعر بالوحدة الشديدة ، لم يكن ذلك وقتًا ممتعًا	10	I unsderstand that entirely	الناس الذين يسرعون يخيفونني	4|4|5_5|5|5				
hit:1863_conv:3727	1	joyful	I remember when my first child was born.  I was overcome with pride and happiness!	أتذكر عندما ولد طفلي الأول. لقد تغلبت علي بالفخر والسعادة!	294	I remember when my first child was born. I was overcome with pride and happiness!	مثير للاهتمام. أود التحقق من ذلك!	5|5|5_5|5|5				
hit:1863_conv:3727	2	joyful	I remember when my first child was born.  I was overcome with pride and happiness!	أتذكر عندما ولد طفلي الأول. لقد تغلبت علي بالفخر والسعادة!	10	I would imagine_comma_ that is a huge event! My favorite game was Zelda by the way	يجب عليك ، الأمر يستحق نظرة!	5|5|5_5|5|5				
hit:1863_conv:3727	3	joyful	I remember when my first child was born.  I was overcome with pride and happiness!	أنا متحمس للعبة سوبر سماش بروس الجديدة التي ستصدر للتبديل قريبًا	294	Now that my kids are older I should get the Nintendo Switch and teach them to play.  They would love that.	إنها لعبة من نوع ماريو ، أليس كذلك؟	5|5|5_5|5|5				
hit:1863_conv:3727	4	joyful	I remember when my first child was born.  I was overcome with pride and happiness!	أنا متحمس للعبة سوبر سماش بروس الجديدة التي ستصدر للتبديل قريبًا	10	You should_comma_ there are tons of age appropriate games like Mario Kart and Splatoon!	ما كان يجب أن يوقع ليبرون مع لوس أنجلوس. منزله هنا معنا ، أكبر معجبيه منذ أن كان طفلاً ، وعائلته.	5|5|5_5|5|5				
hit:1871_conv:3743	1	sad	I got into an argument with my husband last night.	دخلت في جدال مع زوجي الليلة الماضية.	344	I hate to let people into my personal life but I got into an argument with my husband last night.  It was aweful.  I felt so small.	مرحبًا ، لقد خسرت رهانًا مع صديق واضطررت للعيش في منزل مسكون لمدة شهر!	5|5|5_5|5|5				
hit:1871_conv:3743	2	sad	I got into an argument with my husband last night.	دخلت في جدال مع زوجي الليلة الماضية.	52	i'm sorry to hear that. i hate when my wife and i argue. are you feeling any better? did you have a chance to talk to your husband after that?	أيتها البقرة ، لماذا أخذت هذا الرهان؟	5|5|5_5|5|5				
hit:1871_conv:3743	3	sad	I got into an argument with my husband last night.	دخلت في جدال مع زوجي الليلة الماضية.	344	He woke this morning not saying anything_comma_ but I know its got to be on his mind.  Mostly we just keep to ourselves until one of us speaks about something off the conversation then we slowly ease back into being the same.  Im feeling a little better.  I know he doesnt mean the things he says.	لأن الكثير من المال كان على المحك. شعرت بالرعب لمدة شهر!	5|5|5_5|5|5				
hit:1871_conv:3743	4	sad	I got into an argument with my husband last night.	اضطررت للعيش في منزل مسكون لمدة شهر	52	i hope everything will go back to normal asap and i hope he will apologize for making you feel small	ماذا كان الرهان؟	5|5|5_5|5|5				
hit:1871_conv:3743	5	sad	I got into an argument with my husband last night.	اضطررت للعيش في منزل مسكون لمدة شهر	344	Awwwwe thank you for listening.  Sometimes it just feels better to get it out.  Im sure I will be alright.  Got my big girl panties on here.  LOL.  Besides_comma_ after being together 13 years.  Were bound to argue at some point in time.	يسعدني أن يكون لدي صديقتي منذ ما يقرب من 3 سنوات ، إنها مذهلة!	5|5|5_5|5|5				
hit:1872_conv:3745	1	joyful	I am happy to have my girlfriend of almost 3 years_comma_ she is amazing!	يسعدني أن يكون لدي صديقتي منذ ما يقرب من 3 سنوات ، إنها مذهلة!	10	I am happy to have my girlfriend of almost 3 years_comma_ she is amazing!	هذا رائع ، أنا أبذل قصارى جهدي هذه الأيام	5|5|5_5|5|5				
hit:1872_conv:3745	2	joyful	I am happy to have my girlfriend of almost 3 years_comma_ she is amazing!	يسعدني أن يكون لدي صديقتي منذ ما يقرب من 3 سنوات ، إنها مذهلة!	59	Good for you_comma_ healthy relationships are the best part about life!	صخرتها صلبة	5|5|5_5|5|5				
hit:1872_conv:3745	3	joyful	I am happy to have my girlfriend of almost 3 years_comma_ she is amazing!	لدي جسم رائع الآن منذ أن عملت بجد عليه خلال فصل الشتاء	10	That is for sure_comma_ it feels great to have someone on your side all the time	هذا جيد ، هذا يتطلب الكثير من العمل!	5|5|5_5|5|5				
hit:1872_conv:3745	4	joyful	I am happy to have my girlfriend of almost 3 years_comma_ she is amazing!	لدي جسم رائع الآن منذ أن عملت بجد عليه خلال فصل الشتاء	59	I agree_comma_ going through life alone would be boring!	قبل أن أقابل صديقتي وأصدقائي كنت أشعر بالوحدة الشديدة ، لم يكن ذلك وقتًا ممتعًا	5|5|5_5|5|5				
hit:1873_conv:3747	1	sad	Before I met my girlfriend and friends I was very lonely_comma_ that was not a fun time	قبل أن أقابل صديقتي وأصدقائي كنت أشعر بالوحدة الشديدة ، لم يكن ذلك وقتًا ممتعًا	10	Before I met my girlfriend and friends I was very lonely_comma_ that was not a fun time	هذا رائع! يبدو أن حياتك تمضي بسلاسة :) أي خطط كبيرة؟	5|5|5_5|5|4				
hit:1873_conv:3747	2	sad	Before I met my girlfriend and friends I was very lonely_comma_ that was not a fun time	قبل أن أقابل صديقتي وأصدقائي كنت أشعر بالوحدة الشديدة ، لم يكن ذلك وقتًا ممتعًا	271	did you drink a lot back then >:	ليس شيئًا ضخمًا ، فقط ادخر للخروج الآن	5|5|5_5|5|4				
hit:1873_conv:3747	3	sad	Before I met my girlfriend and friends I was very lonely_comma_ that was not a fun time	أنا راضٍ الآن ، لدي صديقة ، وعمل جيد ، ومجموعة جيدة من الأصدقاء	10	I have never been an alcoholic_comma_ but I never drank that much	اوه رائع! هل اشتريت منزلا؟	5|5|5_5|5|4				
hit:1873_conv:3747	4	sad	Before I met my girlfriend and friends I was very lonely_comma_ that was not a fun time	أنا راضٍ الآن ، لدي صديقة ، وعمل جيد ، ومجموعة جيدة من الأصدقاء	271	i am glad you are in a better place now	أمس بعد العمل ، قررت السير إلى المتجر للحصول على البقالة وبدأت السماء تمطر. أمطرت عليّ وكنت مبللاً للغاية بحلول الوقت الذي ذهبت فيه إلى المتجر ".	5|5|5_5|5|4				
hit:1877_conv:3754	1	joyful	I am happy right now_comma_ I have a girlfriend_comma_ a good job_comma_ and a good group of friends	أنا سعيد الآن ، لدي صديقة ، وعمل جيد ، ومجموعة جيدة من الأصدقاء	10	I am happy right now_comma_ I have a girlfriend_comma_ a good job_comma_ and a good group of friends	هذا مذهل ، هذا حدث ضخم في الحياة!	5|5|5_5|5|5				
hit:1877_conv:3754	2	joyful	I am happy right now_comma_ I have a girlfriend_comma_ a good job_comma_ and a good group of friends	أنا سعيد الآن ، لدي صديقة ، وعمل جيد ، ومجموعة جيدة من الأصدقاء	52	sounds like your life is perfect. that's amazing. i'm happy for you	أنه. أشعر وكأنه ولد للتو ، والآن أنظر إليه وهو يمشي بمفرده	5|5|5_5|5|5				
